year,month,day,speciesKey,genus,species,latitude,longitude,countryCode
1973,2,3,5359945,Parkinsonia,microphylla,27.1,-113.583,MX
2021,12,31,5359945,Parkinsonia,microphylla,33.742092,-112.096789,US
2021,3,18,5359949,Parkinsonia,florida,33.855347,-116.559067,US
2017,9,9,5359945,Parkinsonia,microphylla,32.857792,-110.6707,US
2017,5,1,5359949,Parkinsonia,florida,32.599022,-111.260712,US
2018,3,11,5359945,Parkinsonia,microphylla,32.38393,-111.513353,US
2023,2,21,5359945,Parkinsonia,microphylla,25.790159,-111.31118,MX
2018,2,16,5359945,Parkinsonia,microphylla,32.29913,-111.218138,US
2020,4,30,1342915,Centris,pallida,33.823323,-116.325857,US
2019,3,28,5359949,Parkinsonia,florida,33.258095,-116.406547,US
2020,3,11,5359945,Parkinsonia,microphylla,33.807742,-112.841046,US
2020,11,29,5359949,Parkinsonia,florida,24.108011,-109.99752,MX
2018,4,1,5359949,Parkinsonia,florida,33.1265,-112.582656,US
2018,2,12,5359945,Parkinsonia,microphylla,32.285172,-111.119155,US
2018,3,11,5359945,Parkinsonia,microphylla,32.480717,-111.528183,US
2019,1,8,5359949,Parkinsonia,florida,32.306891,-110.901266,US
2017,4,28,5359949,Parkinsonia,florida,31.945538,-112.802612,US
2013,12,31,5359945,Parkinsonia,microphylla,34.441985,-114.266221,US
2018,2,11,5359945,Parkinsonia,microphylla,32.221072,-111.11473,US
2018,2,20,5359945,Parkinsonia,microphylla,28.299391,-112.876327,MX
2020,11,27,5359949,Parkinsonia,florida,33.631262,-115.991975,US
2019,3,17,5359949,Parkinsonia,florida,33.703272,-115.801474,US
2018,2,10,5359945,Parkinsonia,microphylla,32.255028,-111.20018,US
2021,5,16,5359945,Parkinsonia,microphylla,33.559136,-112.561928,US
2023,2,16,5359945,Parkinsonia,microphylla,33.835105,-112.000647,US
2018,2,10,5359945,Parkinsonia,microphylla,32.251697,-111.188225,US
2019,2,10,5359945,Parkinsonia,microphylla,29.146221,-110.952966,MX
2017,5,2,5359945,Parkinsonia,microphylla,32.60773,-111.236847,US
2018,9,22,5359945,Parkinsonia,microphylla,32.180279,-110.736704,US
2018,4,2,5359949,Parkinsonia,florida,32.374023,-112.861622,US
2022,10,6,5359945,Parkinsonia,microphylla,33.644736,-111.115562,US
1970,11,5,5359949,Parkinsonia,florida,33.569111,-116.107592,US
2020,4,25,5359949,Parkinsonia,florida,33.710756,-116.398794,US
2018,3,20,5359949,Parkinsonia,florida,33.604553,-115.921897,US
2019,9,26,5359949,Parkinsonia,florida,33.568112,-111.996537,US
2020,2,29,5359945,Parkinsonia,microphylla,32.928023,-113.02889,US
2020,1,9,5359945,Parkinsonia,microphylla,32.18205,-111.010611,US
2018,3,18,5359945,Parkinsonia,microphylla,32.366372,-111.047828,US
2021,5,1,5359945,Parkinsonia,microphylla,33.350477,-112.076177,US
2017,2,11,5359945,Parkinsonia,microphylla,32.209767,-110.725242,US
2017,11,23,5359949,Parkinsonia,florida,32.264745,-111.098703,US
2019,3,15,5359945,Parkinsonia,microphylla,33.630028,-111.810979,US
2022,11,23,5359945,Parkinsonia,microphylla,32.257142,-111.159011,US
2018,3,11,5359945,Parkinsonia,microphylla,32.473883,-111.537737,US
2020,3,30,5359949,Parkinsonia,florida,29.070968,-110.934464,MX
2017,1,24,5359945,Parkinsonia,microphylla,32.301555,-111.103461,US
1966,3,23,5359945,Parkinsonia,microphyllum,33.72694,-111.86388,US
2010,3,6,5359945,Parkinsonia,microphylla,32.21994,-111.12119,US
1978,3,27,5359945,Parkinsonia,microphyllum,30.666667,-112.65,MX
1963,5,1,5359945,Parkinsonia,microphylla,26.266667,-111.616667,MX
2013,5,20,5359949,Parkinsonia,florida,31.024972000000002,-112.089444,MX
1901,1,NA,5359949,Parkinsonia,florida,23.05,-109.683333,MX
2015,4,25,5359949,Parkinsonia,florida,33.94905,-112.699358,US
2002,8,5,5359949,Parkinsonia,florida,31.85172,-110.9915,US
1985,NA,NA,5359949,Parkinsonia,florida,31.79764,-111.0175,US
2002,8,4,5359945,Parkinsonia,microphylla,32.25829,-111.2058,US
2002,8,4,5359945,Parkinsonia,microphylla,32.25829,-111.2058,US
2002,8,4,5359945,Parkinsonia,microphylla,32.25829,-111.2058,US
2002,8,4,5359945,Parkinsonia,microphylla,32.25829,-111.2058,US
1992,5,3,1342915,Centris,pallida,32.22167,-110.9258,US
1935,5,11,1342915,Centris,pallida,33.83028,-116.5444,US
1990,4,28,1342915,Centris,pallida,33.01,-114.6103,US
1990,4,28,1342915,Centris,pallida,33.01,-114.59,US
1997,4,25,1342915,Centris,pallida,32.066667,-111.25,US
1944,5,20,1342915,Centris,pallida,32.22167,-110.9258,US
1952,6,24,1342915,Centris,pallida,33.83028,-116.5444,US
1996,4,21,1342915,Centris,pallida,32.15,-110.92,US
1995,4,22,1342915,Centris,pallida,32.0667,-111.25,US
1990,4,28,1342915,Centris,pallida,33.01,-114.59,US
1990,4,28,1342915,Centris,pallida,33.01,-114.6103,US
1952,6,24,1342915,Centris,pallida,33.83028,-116.5444,US
1998,5,2,1342915,Centris,pallida,32.066667,-111.25,US
1990,4,28,1342915,Centris,pallida,33.01,-114.6103,US
2017,12,24,5359945,Parkinsonia,microphylla,32.323447,-111.103272,US
2021,9,23,5359945,Parkinsonia,microphylla,32.020989,-110.643678,US
2017,12,24,5359945,Parkinsonia,microphylla,32.323233,-111.097603,US
2022,4,9,5359945,Parkinsonia,microphylla,34.598605,-113.554288,US
2017,9,26,5359945,Parkinsonia,microphylla,32.307003,-110.860533,US
2015,6,2,5359945,Parkinsonia,microphylla,33.346738,-112.084624,US
2019,5,17,5359945,Parkinsonia,microphylla,33.513202,-111.958801,US
2018,3,18,5359945,Parkinsonia,microphylla,32.365537,-111.001053,US
2017,11,2,5359949,Parkinsonia,florida,32.271557,-111.038845,US
2019,3,28,5359945,Parkinsonia,microphylla,29.159683,-110.96428,MX
2017,11,23,5359949,Parkinsonia,florida,32.2697,-111.070825,US
2018,5,1,5359949,Parkinsonia,florida,32.132667,-111.051383,US
2022,4,10,5359949,Parkinsonia,florida,33.75295,-112.63478,US
2019,5,13,5359945,Parkinsonia,microphylla,33.648114,-114.276012,US
2021,3,26,5359945,Parkinsonia,microphylla,32.226517,-111.037972,US
2019,11,10,5359945,Parkinsonia,microphylla,33.681966,-114.089651,US
2017,12,6,5359949,Parkinsonia,florida,32.388317,-111.069778,US
2017,10,6,5359945,Parkinsonia,microphylla,34.753297,-113.593217,US
2022,4,9,5359945,Parkinsonia,microphylla,34.594392,-113.556078,US
2018,5,20,5359945,Parkinsonia,microphylla,34.731705,-113.61522,US
2017,5,2,5359949,Parkinsonia,florida,32.612637,-111.24273,US
2021,3,26,5359945,Parkinsonia,microphylla,33.532464,-114.133619,US
2018,5,20,5359945,Parkinsonia,microphylla,33.869,-112.6399,US
2020,12,17,5359949,Parkinsonia,florida,33.643211,-115.815028,US
2018,11,22,5359949,Parkinsonia,florida,23.434997,-109.427313,MX
2022,3,8,5359945,Parkinsonia,microphylla,33.460058,-111.955271,US
2017,12,30,5359945,Parkinsonia,microphylla,32.297828,-111.090575,US
2019,3,6,5359945,Parkinsonia,microphylla,33.465069,-111.607085,US
2017,5,21,5359945,Parkinsonia,microphylla,32.291442,-111.035483,US
2017,5,29,5359949,Parkinsonia,florida,32.253392,-111.015367,US
2017,12,6,5359945,Parkinsonia,microphylla,32.388253,-111.086792,US
2020,4,23,5359949,Parkinsonia,florida,33.701997,-115.346992,US
2021,5,23,5359945,Parkinsonia,microphylla,33.880197,-111.622554,US
2022,5,1,5359945,Parkinsonia,microphylla,32.264154,-110.794118,US
2018,2,12,5359945,Parkinsonia,microphylla,32.277387,-111.122903,US
2017,12,7,5359945,Parkinsonia,microphylla,32.289387,-111.091767,US
2017,10,29,5359949,Parkinsonia,florida,32.298308,-111.088455,US
2021,12,26,5359949,Parkinsonia,florida,33.698952,-116.364365,US
2018,3,28,5359945,Parkinsonia,microphylla,26.639483,-111.828256,MX
2018,6,8,5359949,Parkinsonia,florida,33.988267,-114.074775,US
2017,10,29,5359945,Parkinsonia,microphylla,32.30285,-111.09697799999999,US
2017,12,19,5359949,Parkinsonia,florida,32.32937,-110.893013,US
2018,4,30,5359949,Parkinsonia,florida,32.11085,-111.031608,US
2022,7,4,5359949,Parkinsonia,florida,33.177842,-115.620769,US
2017,11,7,5359949,Parkinsonia,florida,33.71309,-112.09191,US
2020,1,9,5359945,Parkinsonia,microphylla,32.182797,-111.01255,US
2018,3,12,5359945,Parkinsonia,microphylla,34.096161,-114.086555,US
2017,3,19,5359945,Parkinsonia,microphylla,33.793225,-113.176367,US
2019,1,13,5359949,Parkinsonia,florida,33.3275,-116.088333,US
2017,3,2,5359949,Parkinsonia,florida,34.762713,-113.618653,US
2019,5,11,5359945,Parkinsonia,microphylla,33.571499,-112.520729,US
2019,4,28,5359949,Parkinsonia,florida,33.25886,-116.376207,US
2019,3,10,5359949,Parkinsonia,florida,33.488113,-116.165088,US
2017,4,21,5359945,Parkinsonia,microphylla,32.288803,-111.11553,US
2022,10,21,5359945,Parkinsonia,microphylla,32.071944,-112.728056,US
2022,3,24,5359945,Parkinsonia,microphylla,33.479176,-111.619471,US
2017,7,19,5359949,Parkinsonia,florida,32.44645,-111.38063,US
2021,2,13,5359945,Parkinsonia,microphylla,33.623633,-112.049089,US
2022,3,28,5359949,Parkinsonia,florida,32.435966,-113.755294,US
2023,1,1,5359949,Parkinsonia,florida,32.21122,-110.72456,US
2017,10,8,5359949,Parkinsonia,florida,34.295733,-114.162497,US
2022,1,2,5359945,Parkinsonia,microphylla,33.898188,-111.94333,US
2020,12,11,5359945,Parkinsonia,microphylla,33.353955,-114.105447,US
2017,3,14,5359945,Parkinsonia,microphylla,32.326942,-110.700447,US
2018,5,21,5359945,Parkinsonia,microphylla,33.842225,-112.502813,US
2016,3,18,5359945,Parkinsonia,microphylla,32.024705,-113.414569,MX
2018,6,8,5359949,Parkinsonia,florida,33.812911,-113.851712,US
2018,6,1,5359945,Parkinsonia,microphylla,32.2761,-111.062736,US
2019,3,24,5359949,Parkinsonia,florida,33.657017,-115.808755,US
2022,9,10,5359949,Parkinsonia,florida,23.814483,-110.288811,MX
2020,10,30,5359945,Parkinsonia,microphylla,31.292089,-115.280442,MX
2017,4,19,5359949,Parkinsonia,florida,32.087089,-110.687317,US
2017,10,6,5359949,Parkinsonia,florida,32.869498,-112.42916,US
2020,1,29,5359949,Parkinsonia,florida,33.639343,-116.320482,US
2018,3,11,5359945,Parkinsonia,microphylla,32.470705,-111.544412,US
2020,9,22,5359949,Parkinsonia,florida,33.648786,-116.3173,US
2021,4,8,5359949,Parkinsonia,florida,32.223499,-109.032826,US
2016,8,2,5359945,Parkinsonia,microphylla,33.969485,-112.129067,US
2019,3,21,5359949,Parkinsonia,florida,33.79938,-116.398102,US
2016,2,28,5359949,Parkinsonia,florida,33.647848,-115.839503,US
2023,1,6,5359949,Parkinsonia,florida,32.649842,-111.39398,US
2018,10,23,5359945,Parkinsonia,microphylla,32.369472,-111.140114,US
2022,7,14,5359949,Parkinsonia,florida,32.261038,-110.869698,US
2019,12,30,5359945,Parkinsonia,microphylla,27.429354,-112.526285,MX
2022,10,8,5359945,Parkinsonia,microphylla,33.653564,-111.861511,US
2022,4,9,5359945,Parkinsonia,microphylla,34.593342,-113.556022,US
2017,12,6,5359945,Parkinsonia,microphylla,32.265347,-111.04988,US
2021,2,28,5359945,Parkinsonia,microphylla,31.303231,-115.432281,MX
2022,4,18,5359949,Parkinsonia,florida,34.831494,-114.143653,US
2002,8,12,5359949,Parkinsonia,florida,32.996894,-115.071229,US
2022,4,9,5359945,Parkinsonia,microphylla,34.594637,-113.555738,US
2020,3,21,5359945,Parkinsonia,microphylla,32.876945,-111.724083,US
2018,6,8,5359949,Parkinsonia,florida,34.164153,-114.301437,US
2022,4,9,5359945,Parkinsonia,microphylla,34.595122,-113.556358,US
2022,11,14,5359945,Parkinsonia,microphylla,32.658435,-113.949125,US
2009,3,31,5359949,Parkinsonia,florida,33.736249,-115.809989,US
2021,3,12,5359949,Parkinsonia,florida,33.667738,-116.404512,US
2020,4,14,5359949,Parkinsonia,florida,33.668556,-116.374383,US
2018,4,27,5359945,Parkinsonia,microphylla,32.226678,-111.062867,US
2023,2,1,5359949,Parkinsonia,florida,33.635193,-116.324265,US
2017,10,24,5359945,Parkinsonia,microphylla,34.286963,-114.051575,US
2021,4,10,5359945,Parkinsonia,microphylla,31.270608,-115.323303,MX
2022,5,17,5359945,Parkinsonia,microphylla,32.669161,-114.345627,US
2020,5,25,5359949,Parkinsonia,florida,34.390102,-114.283832,US
2020,1,1,5359945,Parkinsonia,microphylla,33.352134,-112.034291,US
2020,2,7,5359949,Parkinsonia,florida,33.684418,-111.740875,US
2021,2,8,5359949,Parkinsonia,florida,33.717675,-115.809171,US
2018,2,10,5359945,Parkinsonia,microphylla,32.236095,-111.151833,US
2019,3,10,5359949,Parkinsonia,florida,32.3125,-114.218887,MX
2017,1,23,5359945,Parkinsonia,microphylla,32.288487,-111.123008,US
2019,7,31,5359945,Parkinsonia,microphylla,29.185752,-110.995343,MX
2018,5,6,5359949,Parkinsonia,florida,33.597183,-114.52623,US
2018,12,19,5359949,Parkinsonia,florida,33.735184,-116.366081,US
2018,2,10,5359945,Parkinsonia,microphylla,32.285892,-111.169495,US
2017,12,24,5359945,Parkinsonia,microphylla,32.318262,-111.085892,US
2018,4,27,5359945,Parkinsonia,microphylla,32.28825,-111.101105,US
2018,5,20,5359945,Parkinsonia,microphylla,33.455992,-111.944925,US
2019,2,3,5359945,Parkinsonia,microphylla,33.344781,-112.058237,US
2019,5,1,1342915,Centris,pallida,33.714389,-116.400315,US
2019,4,2,5359949,Parkinsonia,florida,33.3175,-116.035556,US
2018,2,11,5359949,Parkinsonia,florida,32.292271,-114.05191,US
2017,2,11,5359945,Parkinsonia,microphylla,32.203667,-110.728225,US
2017,10,29,5359945,Parkinsonia,microphylla,32.299295,-111.088447,US
2017,2,14,5359945,Parkinsonia,microphylla,33.4605,-111.9552,US
2022,12,28,5359949,Parkinsonia,florida,33.258153,-116.406883,US
2021,3,27,5359945,Parkinsonia,microphylla,31.268567,-115.325997,MX
2022,3,2,5359949,Parkinsonia,florida,33.241213,-114.6913,US
2019,2,11,5359945,Parkinsonia,microphylla,32.330053,-111.093292,US
2019,2,26,5359949,Parkinsonia,florida,34.203351,-112.78736,US
2017,5,23,5359945,Parkinsonia,microphylla,32.294392,-110.903663,US
2018,2,11,5359945,Parkinsonia,microphylla,32.218647,-111.143478,US
2022,9,6,5359949,Parkinsonia,florida,33.582511,-115.983131,US
2021,1,9,5359945,Parkinsonia,microphylla,33.317212,-112.101883,US
2018,3,5,5359949,Parkinsonia,florida,32.266362,-111.017034,US
2021,3,24,5359949,Parkinsonia,florida,33.177293,-115.615583,US
2018,5,15,5359945,Parkinsonia,microphylla,32.259655,-111.049239,US
2021,9,23,5359945,Parkinsonia,microphylla,32.28873,-111.122436,US
2020,3,9,5359945,Parkinsonia,microphylla,30.608444,-114.715261,MX
2017,11,23,5359949,Parkinsonia,florida,32.267138,-111.0754,US
2018,10,24,5359945,Parkinsonia,microphylla,32.328613,-111.022142,US
2019,4,28,5359945,Parkinsonia,microphylla,33.441022,-111.935531,US
2017,11,23,5359945,Parkinsonia,microphylla,32.266717,-111.081263,US
2017,11,26,5359945,Parkinsonia,microphylla,32.209,-110.992758,US
2020,11,25,5359945,Parkinsonia,microphylla,33.693592,-112.177208,US
2021,2,26,5359949,Parkinsonia,florida,34.435495,-114.653258,US
2020,3,23,5359949,Parkinsonia,florida,33.778069,-116.546258,US
2022,12,27,5359945,Parkinsonia,microphylla,32.262834,-111.16742,US
2020,9,1,5359949,Parkinsonia,florida,32.648343,-114.53659,US
2017,6,11,5359945,Parkinsonia,microphylla,33.023017,-111.769767,US
2018,3,18,5359949,Parkinsonia,florida,33.800119,-116.184776,US
2018,5,22,5359945,Parkinsonia,microphylla,34.70518,-113.617492,US
2018,3,15,5359945,Parkinsonia,microphylla,32.258903,-111.022583,US
2022,2,25,5359945,Parkinsonia,microphylla,31.937438,-112.814181,US
2018,5,22,5359949,Parkinsonia,florida,34.698017,-113.63182,US
1955,4,20,5359949,Parkinsonia,florida,25.95,-111.767,MX
1971,8,25,5359945,Parkinsonia,microphylla,25.5,-111.083,MX
2001,5,22,5359949,Parkinsonia,florida,33.926472,-111.817083,US
2000,5,22,5359949,Parkinsonia,florida,34.188889,-114.581944,US
1999,4,22,5359949,Parkinsonia,florida,32.866667,-112.45,US
2021,1,24,5359949,Parkinsonia,florida,32.838048,-114.761446,US
2019,2,3,5359949,Parkinsonia,florida,33.096088,-114.888184,US
2019,2,1,5359945,Parkinsonia,microphylla,33.649386,-111.858501,US
2017,4,20,5359949,Parkinsonia,florida,32.426272,-111.210188,US
2017,3,20,5359945,Parkinsonia,microphylla,33.362489,-111.993249,US
2021,3,20,5359949,Parkinsonia,florida,32.995256,-115.060605,US
2023,1,1,5359949,Parkinsonia,florida,23.498295,-109.792282,MX
2021,2,8,5359949,Parkinsonia,florida,34.195457,-116.286716,US
2017,12,20,5359949,Parkinsonia,florida,23.42242,-109.434137,MX
2017,11,11,5359945,Parkinsonia,microphylla,33.438868,-111.641242,US
2017,3,7,5359945,Parkinsonia,microphylla,34.817967,-113.638145,US
2020,10,11,5359945,Parkinsonia,microphylla,33.725595,-111.774629,US
2020,1,26,5359949,Parkinsonia,florida,33.02034,-115.107272,US
2021,10,19,5359949,Parkinsonia,florida,33.425037,-115.682587,US
2020,3,24,5359949,Parkinsonia,florida,33.704844,-116.399175,US
2017,7,1,5359945,Parkinsonia,microphylla,31.960492,-110.867333,US
2022,1,13,5359949,Parkinsonia,florida,33.242885,-116.357287,US
2018,9,26,5359949,Parkinsonia,florida,32.143566,-110.94468,US
2017,12,17,5359945,Parkinsonia,microphylla,32.121314,-110.734542,US
2020,9,12,5359945,Parkinsonia,microphylla,26.637766,-111.838017,MX
2017,12,7,5359945,Parkinsonia,microphylla,32.289413,-111.090508,US
2019,5,1,5359945,Parkinsonia,microphylla,33.54197,-112.018508,US
2017,6,17,5359945,Parkinsonia,microphylla,32.234347,-111.021911,US
2017,2,6,5359945,Parkinsonia,microphylla,32.183642,-110.723395,US
2019,7,27,5359945,Parkinsonia,microphylla,32.377101,-111.097955,US
2018,6,1,5359945,Parkinsonia,microphylla,32.259555,-111.073355,US
2017,4,2,5359949,Parkinsonia,florida,32.287455,-111.031989,US
2019,1,1,5359945,Parkinsonia,microphylla,32.575184,-110.583809,US
2023,1,1,5359945,Parkinsonia,microphylla,33.649553,-111.85852,US
2017,12,7,5359945,Parkinsonia,microphylla,32.289453,-111.097725,US
2021,10,25,5359945,Parkinsonia,microphylla,32.206634,-110.688407,US
2020,1,26,5359945,Parkinsonia,microphylla,32.323307,-110.831311,US
2019,3,4,5359949,Parkinsonia,florida,33.311199,-116.183311,US
2021,11,23,5359949,Parkinsonia,florida,32.291663,-111.039453,US
2018,2,17,5359945,Parkinsonia,microphylla,32.370403,-111.38745,US
2020,1,27,5359945,Parkinsonia,microphylla,32.316205,-110.815866,US
2018,4,5,5359945,Parkinsonia,microphylla,34.659088,-114.360092,US
2017,12,29,5359949,Parkinsonia,florida,33.247817,-116.350973,US
2016,4,10,5359949,Parkinsonia,florida,32.848731,-113.265567,US
2018,11,17,5359949,Parkinsonia,florida,33.477021,-111.62349,US
2017,12,24,5359945,Parkinsonia,microphylla,32.317742,-111.086419,US
2022,3,29,5359945,Parkinsonia,microphylla,32.265822,-110.721777,US
2020,3,13,5359949,Parkinsonia,florida,33.648527,-116.309345,US
2022,5,19,5359949,Parkinsonia,florida,33.604208,-111.725694,US
2019,11,26,5359945,Parkinsonia,microphylla,33.562702,-111.997672,US
2019,2,10,5359945,Parkinsonia,microphylla,29.146925,-110.951279,MX
2018,11,18,5359949,Parkinsonia,florida,32.903778,-116.232989,US
2019,1,3,5359945,Parkinsonia,microphylla,33.649273,-111.854198,US
2022,3,24,5359945,Parkinsonia,microphylla,33.479176,-111.619471,US
2019,10,1,5359945,Parkinsonia,microphylla,33.64843,-114.313408,US
2022,4,9,5359945,Parkinsonia,microphylla,34.593342,-113.556022,US
2019,3,22,5359945,Parkinsonia,microphylla,33.613367,-112.535609,US
2019,9,6,5359945,Parkinsonia,microphylla,33.773942,-111.827591,US
2017,2,11,5359945,Parkinsonia,microphylla,32.199008,-110.734055,US
2019,5,21,5359945,Parkinsonia,microphylla,33.900183,-111.97667,US
2022,11,27,5359949,Parkinsonia,florida,33.641992,-116.318733,US
2023,2,28,5359949,Parkinsonia,florida,32.123358,-110.932022,US
2017,7,19,5359949,Parkinsonia,florida,32.446397,-111.380613,US
2020,3,3,5359945,Parkinsonia,microphylla,33.401879,-111.377169,US
2012,5,3,5359949,Parkinsonia,florida,33.865625,-115.801473,US
2020,12,25,5359949,Parkinsonia,florida,33.412741,-114.97000800000001,US
2014,11,5,5359945,Parkinsonia,microphyllum,29.556253,-112.223104,MX
2014,11,5,5359945,Parkinsonia,microphyllum,29.556253,-112.223104,MX
2014,11,4,5359945,Parkinsonia,microphyllum,29.674031,-112.344935,MX
2014,9,7,5359945,Parkinsonia,microphyllum,28.590934,-110.999492,MX
2014,9,5,5359945,Parkinsonia,microphyllum,28.861929,-110.730829,MX
2015,10,2,5359945,Parkinsonia,microphyllum,29.666056,-112.098972,MX
2014,9,26,5359945,Parkinsonia,microphyllum,28.967433,-110.975901,MX
2014,9,5,5359945,Parkinsonia,microphyllum,28.861929,-110.730829,MX
2015,8,14,5359945,Parkinsonia,microphyllum,29.573539,-110.123078,MX
2015,8,21,5359945,Parkinsonia,microphyllum,29.413669,-110.314917,MX
2014,9,26,5359945,Parkinsonia,microphyllum,28.967433,-110.975901,MX
2015,9,3,5359945,Parkinsonia,microphyllum,28.979736,-112.094278,MX
2015,8,21,5359945,Parkinsonia,microphyllum,29.413669,-110.314917,MX
2015,10,2,5359945,Parkinsonia,microphyllum,29.666056,-112.098972,MX
2014,11,5,5359945,Parkinsonia,microphyllum,29.556253,-112.223104,MX
2015,8,21,5359945,Parkinsonia,microphyllum,29.413669,-110.314917,MX
2015,10,2,5359945,Parkinsonia,microphyllum,29.666056,-112.098972,MX
2014,9,6,5359945,Parkinsonia,microphyllum,28.692329,-110.69106,MX
2014,11,4,5359945,Parkinsonia,microphyllum,29.674031,-112.344935,MX
2015,8,14,5359945,Parkinsonia,microphyllum,29.573539,-110.123078,MX
2014,9,26,5359945,Parkinsonia,microphyllum,28.967433,-110.975901,MX
2014,9,7,5359945,Parkinsonia,microphyllum,28.590934,-110.999492,MX
2014,9,7,5359945,Parkinsonia,microphyllum,28.590934,-110.999492,MX
2015,8,14,5359945,Parkinsonia,microphyllum,29.573539,-110.123078,MX
2014,9,6,5359945,Parkinsonia,microphyllum,28.692329,-110.69106,MX
2013,5,11,5359945,Parkinsonia,microphyllum,32.292938,-111.220093,US
2013,5,9,5359945,Parkinsonia,microphyllum,33.455505,-111.476555,US
2013,5,8,5359945,Parkinsonia,microphyllum,33.85445,-111.671219,US
1985,4,18,5359945,Parkinsonia,microphyllum,34.396856,-114.322455,US
NA,NA,NA,5359945,Parkinsonia,microphyllum,33.5637,-111.668,US
1973,9,9,5359949,Parkinsonia,floridum,33.380633,-112.307719,US
1930,3,23,5359945,Parkinsonia,microphyllum,33.448377,-112.074037,US
2021,3,24,5359945,Parkinsonia,microphylla,32.154378,-110.611271,US
2018,6,8,5359945,Parkinsonia,microphylla,34.30169,-114.093253,US
2018,6,1,5359945,Parkinsonia,microphylla,32.259528,-111.07373,US
2020,12,8,5359945,Parkinsonia,microphylla,33.658056,-112.915586,US
2022,6,3,5359949,Parkinsonia,florida,33.558269,-115.9146,US
2018,10,23,5359945,Parkinsonia,microphylla,32.369513,-111.140092,US
2019,1,3,5359945,Parkinsonia,microphylla,32.832123,-111.713602,US
2019,6,9,1342915,Centris,pallida,33.831172,-116.325381,US
2019,11,17,5359949,Parkinsonia,florida,34.06694,-114.53262,US
2017,11,26,5359949,Parkinsonia,florida,32.210337,-110.992103,US
2021,2,20,5359945,Parkinsonia,microphylla,33.169437,-112.907645,US
2022,10,22,5359949,Parkinsonia,florida,32.122325,-112.768375,US
2021,9,21,5359949,Parkinsonia,florida,33.533533,-116.198303,US
2017,5,4,5359945,Parkinsonia,microphylla,32.359317,-111.050728,US
2018,2,10,5359945,Parkinsonia,microphylla,29.016794,-110.955606,MX
2018,2,11,5359949,Parkinsonia,florida,32.221338,-111.122567,US
2017,11,3,5359945,Parkinsonia,microphylla,32.323217,-111.09253,US
2017,12,24,5359945,Parkinsonia,microphylla,32.323963,-111.103255,US
2017,10,29,5359949,Parkinsonia,florida,32.301363,-111.048486,US
2020,4,10,5359945,Parkinsonia,microphylla,33.489688,-112.573053,US
2014,1,4,5359949,Parkinsonia,florida,33.018943,-115.243998,US
2022,2,20,5359949,Parkinsonia,florida,33.472573,-114.950645,US
2021,12,31,5359949,Parkinsonia,florida,33.468228,-111.609691,US
2019,12,12,5359945,Parkinsonia,microphylla,33.803868,-111.843459,US
2018,3,25,5359945,Parkinsonia,microphylla,32.417197,-111.014114,US
2020,11,12,5359945,Parkinsonia,microphylla,32.832337,-111.711563,US
2020,9,14,5359945,Parkinsonia,microphylla,33.253473,-112.759632,US
2017,4,15,5359949,Parkinsonia,florida,32.096973,-110.808449,US
2021,10,10,5359949,Parkinsonia,florida,34.530838,-114.647963,US
2022,4,12,5359949,Parkinsonia,florida,32.339595,-110.980822,US
2017,11,7,5359945,Parkinsonia,microphylla,33.010606,-111.7493,US
2022,1,2,5359945,Parkinsonia,microphylla,33.43766,-111.589768,US
2018,12,24,5359949,Parkinsonia,florida,33.790117,-116.523675,US
2021,3,6,5359945,Parkinsonia,microphylla,31.373719,-115.190053,MX
2021,1,2,5359949,Parkinsonia,florida,33.438213,-111.638899,US
2017,7,19,5359949,Parkinsonia,florida,32.446562,-111.41632,US
2018,5,3,5359949,Parkinsonia,florida,32.280937,-111.056175,US
2018,10,8,5359949,Parkinsonia,florida,33.138277,-116.374117,US
2019,4,18,5359949,Parkinsonia,florida,33.258121,-116.406403,US
2017,12,6,5359945,Parkinsonia,microphylla,32.34268,-111.103731,US
2023,2,18,5359945,Parkinsonia,microphylla,33.556456,-112.006367,US
2017,10,26,5359945,Parkinsonia,microphylla,32.261528,-111.067139,US
2020,3,19,5359949,Parkinsonia,florida,33.342108,-111.902283,US
2019,4,25,5359945,Parkinsonia,microphylla,32.323167,-111.10623,US
2018,6,1,5359945,Parkinsonia,microphylla,32.27617,-111.063133,US
2020,2,1,5359949,Parkinsonia,florida,33.009224,-114.865829,US
2022,1,7,5359945,Parkinsonia,microphylla,31.884858,-111.012372,US
2021,2,7,5359945,Parkinsonia,microphylla,32.644,-111.39232,US
2022,11,19,5359945,Parkinsonia,microphylla,32.4414,-111.106528,US
2018,5,1,5359945,Parkinsonia,microphylla,32.124386,-111.049422,US
2022,1,17,5359949,Parkinsonia,florida,32.787973,-112.467949,US
2019,3,30,5359945,Parkinsonia,microphylla,23.744986,-110.112099,MX
2017,2,14,5359945,Parkinsonia,microphylla,32.272195,-111.087822,US
2022,12,23,5359945,Parkinsonia,microphylla,31.310417,-115.21683,MX
2016,1,16,5359945,Parkinsonia,microphylla,33.459739,-111.942412,US
2017,2,24,5359945,Parkinsonia,microphylla,32.23985,-111.091658,US
2020,10,6,5359945,Parkinsonia,microphylla,33.761443,-111.840381,US
2023,1,14,5359945,Parkinsonia,microphylla,29.72532,-114.306305,MX
2017,12,19,5359945,Parkinsonia,microphylla,32.349213,-110.951553,US
2017,3,25,5359945,Parkinsonia,microphylla,32.242408,-111.059822,US
